record_id,session_id,timestamp_utc,activity,notes,sample_number,accel_x_mps2,accel_y_mps2,accel_z_mps2,accel_avg_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_avg_dps,board_time_ms,accel_msd,gyro_msd,slope_window_samples,accel_avg_slope,accel_msd_slope,gyro_avg_slope,gyro_msd_slope,elapsed_s,accel_magnitude_g,gyro_magnitude_dps,abs_accel_avg_slope,abs_accel_msd_slope,accel_msd_mean_500ms,accel_msd_mean_1000ms,abs_gyro_avg_slope,abs_gyro_msd_slope,gyro_msd_mean_500ms,gyro_msd_mean_1000ms
2349,4,2026-09-24T03:57:36.128+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24445,3.128,-0.49,9.62,4.086,0.92,-1.766,-6.507,-2.451,2451479,0.0001602842,1.96256,5,0.1985608,0.0001230774,-7.466829,2.23065,0.602,1.032730823733714,6.804866273483999,0.1985608,0.0001230774,0.00072448246,,7.466829,2.23065,1.24370002,
2350,4,2026-09-24T03:57:36.229+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24446,3.099,-0.392,9.591,4.099,0.917,-2.112,-8.555,-3.25,2451580,0.0037827,1.43801,5,0.1625262,0.005780578,-8.294872,1.557702,0.703,1.0285734747791424,8.85942763388245,0.1625262,0.005780578,0.0013656184,,8.294872,1.557702,1.3532882800000001,
2351,4,2026-09-24T03:57:36.330+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24447,3.04,-0.245,9.561,4.119,0.985,-1.741,-9.233,-3.33,2451681,0.008655328,0.2006494,5,0.1458809,0.01817163,-7.189047,-2.168231,0.804,1.0233518827060493,9.447200378948253,0.1458809,0.01817163,0.00296204592,,7.189047,2.168231,1.21906684,
2352,4,2026-09-24T03:57:36.429+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24448,2.962,-0.049,9.522,4.145,0.563,-0.92,-7.747,-2.701,2451781,0.01538726,1.020107,5,0.1555904,0.03569166,-3.42538,-1.640061,0.904,1.0168791326405473,7.8217247458600845,0.1555904,0.03569166,0.00592409324,,3.42538,1.640061,1.11718304,
2353,4,2026-09-24T03:57:36.529+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24449,2.922,-0.01,9.561,4.158,0.177,-0.025,-4.515,-1.454,2451881,0.001538723,3.798616,5,0.1886312,0.01435356,2.51913,3.218805,1.004,1.0194658674099861,4.518537263318739,0.1886312,0.01435356,0.00590485904,0.00356791853,2.51913,3.218805,1.68398848,1.2706470140000001
2354,4,2026-09-24T03:57:36.630+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24450,2.903,-0.029,9.65,4.174,0.15,-0.123,-1.671,-0.548,2451982,0.002853045,2.699556,5,0.1888317,-0.008913724,7.248223,6.084873,1.105,1.027592419965896,1.6822217451929458,0.1888317,0.008913724,0.0064434112000000005,0.0035839468299999995,7.248223,6.084873,1.83138768,1.53754385
2355,4,2026-09-24T03:57:36.730+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24451,2.893,-0.029,9.718,4.194,1.337,-0.319,0.636,0.551,2452082,0.001602834,2.256545,5,0.1792331,-0.02655515,9.885861,5.766232,1.205,1.033943032956111,1.5145382134498953,0.1792331,0.02655515,0.0060074379999999995,0.0036865281999999993,9.885861,5.766232,1.9950946799999998,1.67419148
2356,4,2026-09-24T03:57:36.829+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24452,2.883,-0.02,9.718,4.194,3.085,0.285,2.489,1.953,2452182,6.411348e-05,2.284643,5,0.1336516,-0.03048241,11.27928,0.9811539,1.305,1.033650332118195,3.974112605349778,0.1336516,0.03048241,0.004289195096,0.003625620508,11.27928,0.9811539,2.4118933999999994,1.8154801199999997
2357,4,2026-09-24T03:57:36.928+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24453,2.873,0.0,9.699,4.191,3.661,-0.293,3.984,2.451,2452282,0.0002885106,0.9669615,5,0.08489215,-0.005270923,10.29021,-6.067875,1.405,1.0315009400610902,5.418581548708112,0.08489215,0.005270923,0.001269445216,0.0035967692280000005,10.29021,6.067875,2.4012643,1.7592236700000001
2358,4,2026-09-24T03:57:37.029+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24454,2.883,0.0,9.689,4.191,3.795,-0.832,5.245,2.736,2452383,6.411337e-05,0.6328659,5,0.02932247,-0.006873742,8.446554,-5.412622,1.506,1.030813613195132,6.527194956487818,0.02932247,0.006873742,0.0009745232899999997,0.003439691165,8.446554,5.412622,1.76811428,1.72605138
2359,4,2026-09-24T03:57:37.130+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24455,2.854,0.137,9.758,4.25,5.471,-0.904,7.486,4.018,2452484,0.008142424,2.612081,5,0.1075787,0.01305077,7.676121,-0.92537,1.607,1.0368194900327556,9.316074978229834,0.1075787,0.01305077,0.0020323990900000003,0.004237905145,7.676121,0.92537,1.75061928,1.7910034799999999
2360,4,2026-09-24T03:57:37.230+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24456,2.883,0.137,9.807,4.276,7.62,-1.71,9.919,5.276,2452584,0.001089963,3.729108,5,0.2210297,0.009875509,8.164272,4.510636,1.707,1.0424458000308297,12.624383588912371,0.2210297,0.009875509,0.0019298248899999998,0.003968631445000001,8.164272,4.510636,2.04513188,2.02011328
2361,4,2026-09-24T03:57:37.331+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24457,2.971,0.059,9.738,4.256,8.497,-2.77,10.571,5.433,2452685,0.006219047,0.7726111,5,0.2142272,0.01282569,8.443295,2.6867,1.808,1.038204150219345,13.84261355380551,0.2142272,0.01282569,0.003160811594,0.0037250033449999997,8.443295,2.6867,1.7427255000000001,2.07730945
2362,4,2026-09-24T03:57:37.430+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24458,3.099,-0.029,9.552,4.207,8.035,-2.742,9.065,4.786,2452785,0.01958666,0.8274218,5,0.03920003,0.03693851,5.490272,-1.44336,1.908,1.0240172076440313,12.419903944878156,0.03920003,0.03693851,0.0070204414739999995,0.004144943345,5.490272,1.44336,1.7148175600000002,2.0580409299999998
2363,4,2026-09-24T03:57:37.530+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24459,3.187,-0.069,9.405,4.174,5.903,-2.004,6.466,3.455,2452885,0.01032227,3.948289,5,-0.2183037,0.02280838,-1.607075,-0.2436586,2.008,1.0126339331974208,8.981680299364925,0.2183037,0.02280838,0.0090720728,0.005023298045,1.607075,0.2436586,2.37790218,2.07300823
2364,4,2026-09-24T03:57:37.630+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24460,3.226,-0.049,9.356,4.178,2.904,-0.855,3.257,1.769,2452985,0.001442551,6.870628,5,-0.2773192,0.004855358,-8.968381,9.415983,2.108,1.0091801855377962,4.446604322401534,0.2773192,0.004855358,0.0077320982,0.004882248645,8.968381,9.415983,3.2296115799999994,2.4901154300000004
2365,4,2026-09-24T03:57:37.729+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24461,3.207,0.0,9.463,4.223,0.445,0.111,-0.182,0.125,2453085,0.004808505,6.268853,5,-0.09479713,-0.0209652,-13.63333,17.03569,2.208,1.018865506576456,0.49342679294906555,0.09479713,0.0209652,0.0084758066,0.005202815745,13.63333,17.03569,3.7375605800000002,2.89134623
2366,4,2026-09-24T03:57:37.831+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24462,3.177,-0.02,9.542,4.233,-1.328,0.205,-3.094,-1.406,2453186,0.002468365,3.87737,5,0.1012305,-0.03964404,-15.68233,8.382053,2.309,1.0255298323940198,3.3731950729241853,0.1012305,0.03964404,0.0077256702,0.005443240897,15.68233,8.382053,4.35851236,3.0506189299999997
2367,4,2026-09-24T03:57:37.930+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24463,3.099,0.069,9.64,4.269,-2.063,0.136,-5.68,-2.536,2453286,0.007853909,2.410794,5,0.2444086,-0.003891866,-15.10987,-6.062423,2.409,1.0325761475235005,6.04457318592471,0.2444086,0.003891866,0.005379119999999999,0.0061997807369999994,15.10987,6.062423,4.6751868,3.19500218
2368,4,2026-09-24T03:57:38.030+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24464,3.04,0.088,9.679,4.269,-2.614,-0.598,-7.077,-3.43,2453386,0.001795175,0.9313223,5,0.2281302,0.003739134,-13.01957,-15.69229,2.509,1.0345591885370258,7.5679937235703365,0.2281302,0.003739134,0.003673701,0.006372886899999999,13.01957,15.69229,4.07179346,3.22484782
2369,4,2026-09-24T03:57:38.130+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24465,2.991,0.118,9.699,4.269,-1.978,-0.903,-7.792,-3.558,2453486,0.001218163,0.3362485,5,0.1272699,-0.007834272,-9.373951,-14.78703,2.609,1.0350526736949437,8.089694493613464,0.1272699,0.007834272,0.0036288234000000003,0.0056804608,9.373951,14.78703,2.7649175599999998,2.99726457
2370,4,2026-09-24T03:57:38.229+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24466,3.011,0.029,9.679,4.24,-1.991,-1.149,-8.381,-3.84,2453586,0.002853057,0.1358686,5,0.01307583,-0.005866363,-5.891333,-9.557547,2.709,1.0336422340285145,8.690537555295416,0.01307583,0.005866363,0.0032377338,0.0058567702,5.891333,9.557547,1.53832068,2.63794063
2371,4,2026-09-24T03:57:38.329+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24467,3.04,0.078,9.611,4.243,-0.618,-0.196,-9.243,-3.352,2453686,0.002660707,1.178794,5,-0.08172131,-0.009328521,-2.044,-3.259452,2.809,1.0279376982583712,9.265710388308065,0.08172131,0.009328521,0.0032762022000000003,0.0055009362,2.044,3.259452,0.9986054799999999,2.6785589199999995
2372,4,2026-09-24T03:57:38.429+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24468,3.011,0.206,9.571,4.263,0.446,0.185,-8.699,-2.689,2453786,0.006219016,0.5243975,5,-0.03922653,0.01029023,1.686,0.02869625,2.909,1.0233430020106777,8.71239014277942,0.03922653,0.01029023,0.0029492235999999997,0.0041641718,1.686,0.02869625,0.62132618,2.6482564899999996
2373,4,2026-09-24T03:57:38.528+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24469,2.991,0.275,9.493,4.253,0.492,0.856,-7.329,-1.994,2453886,0.003750641,0.7764193,5,-0.009806156,0.008430914,4.279,1.268871,3.009,1.0153155900032174,7.395203918757074,0.009806156,0.008430914,0.0033403167999999997,0.0035070088999999997,4.279,1.268871,0.5903455799999999,2.33106952
2374,4,2026-09-24T03:57:38.629+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24470,2.952,0.353,9.454,4.253,0.491,2.462,-4.884,-0.644,2453987,0.003077448,2.852421,5,0.03583984,0.001526251,7.739581,5.028165,3.11,1.010584704695432,5.491446166539376,0.03583984,0.001526251,0.0037121738000000003,0.0036704985999999997,7.739581,5.028165,1.09358008,1.9292488200000002
2375,4,2026-09-24T03:57:38.730+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24471,2.815,0.363,9.542,4.24,0.858,4.086,-1.965,0.993,2454088,0.00891178,3.764208,5,-0.01636297,0.009328289,10.68864,7.473112,3.211,1.0151466088782755,4.614410579911588,0.01636297,0.009328289,0.0049239183999999995,0.0040808261000000005,10.68864,7.473112,1.8192479599999998,1.6787843199999997
2376,4,2026-09-24T03:57:38.829+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24472,2.658,0.363,9.66,4.227,1.063,5.164,0.871,2.366,2454188,0.0128227,3.082335,5,-0.08446436,0.01826623,13.02098,8.062054,3.311,1.0223250471000627,5.34373521050585,0.08446436,0.01826623,0.006956316999999999,0.0051162596,13.02098,8.062054,2.19995616,1.5992808200000002
2377,4,2026-09-24T03:57:38.929+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24473,2.54,0.363,9.758,4.22,1.864,5.833,3.54,3.746,2454288,0.007821849,2.737574,5,-0.09104747,0.0178214,14.41682,4.145858,3.411,1.0288624959357566,7.073187753764212,0.09104747,0.0178214,0.007276883600000001,0.0051130535999999996,14.41682,4.145858,2.6425914600000002,1.63195882
2378,4,2026-09-24T03:57:39.029+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24474,2.442,0.333,9.807,4.194,3.305,6.002,5.472,4.926,2454388,0.004295628,1.945889,5,-0.1370057,0.001383967,13.8663,-2.828122,3.511,1.0311317806718605,8.768683652635668,0.1370057,0.001383967,0.0073858809999999995,0.0053630989,13.8663,2.828122,2.8764854,1.73341549
2379,4,2026-09-24T03:57:39.129+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24475,2.314,0.343,9.875,4.178,4.806,5.324,7.726,5.952,2454488,0.007020434,2.597733,5,-0.1569066,-0.01230976,12.47833,-3.469396,3.611,1.0348379870077473,10.541996395370282,0.1569066,0.01230976,0.0081744782,0.0059433260000000005,12.47833,3.469396,2.8255478,1.9595639399999996
2380,4,2026-09-24T03:57:39.229+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24476,2.226,0.392,9.915,4.178,5.442,2.68,10.729,6.284,2454588,0.003910931,5.47108,5,-0.1405616,-0.01862495,10.04167,4.63765,3.711,1.036986538836347,12.325145232410042,0.1405616,0.01862495,0.0071743084,0.0060491134,10.04167,4.63765,3.1669221999999997,2.49308508
2381,4,2026-09-24T03:57:39.329+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24477,2.246,0.353,9.924,4.174,5.184,0.365,12.876,6.142,2454688,0.0006731919,3.345133,5,-0.1078725,-0.01468201,6.149333,4.740309,3.811,1.0381837933635458,13.885188403475121,0.1078725,0.01468201,0.00474440678,0.00585036189,6.149333,4.740309,3.2194817999999996,2.70971898
2382,4,2026-09-24T03:57:39.428+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24478,2.314,0.235,9.885,4.145,5.428,-1.161,12.334,5.534,2454788,0.006699873,0.8939923,5,-0.101335,-0.001538752,1.404333,-1.356393,3.911,1.0355168989440695,13.525481913780373,0.101335,0.001538752,0.004520011580000001,0.00589844759,1.404333,1.356393,2.8507654600000003,2.74667846
2383,4,2026-09-24T03:57:39.528+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24479,2.324,0.294,9.826,4.148,6.503,-0.888,9.705,5.107,2454888,0.002340142,2.713931,5,-0.09152842,-0.006571643,-2.440666,-4.344693,4.011,1.0300531374192057,11.715996671218374,0.09152842,0.006571643,0.00412891438,0.005757397689999999,2.440666,4.344693,3.0043738600000003,2.9404296299999997
2384,4,2026-09-24T03:57:39.628+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24480,2.324,0.343,9.777,4.148,6.522,-0.333,6.736,4.308,2454988,0.001602837,3.041115,5,-0.08499098,-0.002949238,-4.985667,-5.491132,4.111,1.025351673512287,9.381954433911945,0.08499098,0.002949238,0.00304539498,0.005609936590000001,4.985667,5.491132,3.09305026,2.95929903
2385,4,2026-09-24T03:57:39.727+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24481,2.354,0.373,9.66,4.129,3.981,-1.019,3.862,2.275,2455088,0.005193258,5.062384,5,-0.08826017,0.003943097,-8.959333,5.581625,4.211,1.0145845546494716,5.639305453688424,0.08826017,0.003943097,0.0033018603799999996,0.00523808439,8.959333,5.581625,3.0113110599999997,3.0891166300000004
2386,4,2026-09-24T03:57:39.828+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24482,2.383,0.431,9.66,4.158,1.69,-0.239,0.954,0.802,2455188,0.001442555,4.771182,5,0.006537437,-0.007661519,-12.296,10.10283,4.311,1.0155270264495884,1.955335521080717,0.006537437,0.007661519,0.0034557330000000003,0.00410006989,12.296,10.10283,3.2965208599999998,3.2580013300000004
2387,4,2026-09-24T03:57:39.926+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24483,2.354,0.431,9.669,4.151,-0.587,1.203,-1.822,-0.402,2455288,0.0003205668,4.99009,5,0.01634407,-0.004199432,-14.524,6.282384,4.411,1.0157143255924561,2.2608542633261437,0.01634407,0.004199432,0.00217987176,0.00334994167,14.524,6.282384,4.1157404,3.48325293
2388,4,2026-09-24T03:57:40.026+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24484,2.265,0.422,9.748,4.145,-2.137,1.549,-4.201,-1.596,2455388,0.00468029,2.727286,5,0.01634359,0.001282215,-14.486,-0.6999532,4.511,1.021406587397556,4.961307388179047,0.01634359,0.001282215,0.00264790136,0.00338840787,14.486,0.6999532,4.118411399999999,3.5613926300000003
2389,4,2026-09-24T03:57:40.126+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24485,2.187,0.382,9.797,4.122,-3.09,1.931,-7.473,-2.877,2455488,0.003365985,3.920039,5,-0.0261507,-0.0004168127,-12.702,-4.328587,4.611,1.024345931869804,8.31399963916285,0.0261507,0.0004168127,0.00300053096,0.0030229629699999997,12.702,4.328587,4.2941962,3.69362323
2390,4,2026-09-24T03:57:40.226+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24486,2.138,0.392,9.846,4.125,-4.837,0.783,-10.697,-4.917,2455588,0.001634899,4.921362,5,-0.09479761,0.003430104,-13.91267,-0.7696905,4.711,1.028187619414527,11.765860232044234,0.09479761,0.003430104,0.00228885916,0.0027953597699999994,13.91267,0.7696905,4.2659918,3.6386514300000004
2391,4,2026-09-24T03:57:40.326+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24487,2.069,0.461,9.895,4.142,-4.38,-0.83,-11.645,-5.618,2455688,0.003942978,1.236441,5,-0.03922558,0.00419943,-13.75333,-5.313221,4.811,1.0319019564994705,12.469134893808791,0.03922558,0.00419943,0.00278894376,0.00312233838,13.75333,5.313221,3.5590436,3.4277822299999996
2392,4,2026-09-24T03:57:40.426+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24488,2.05,0.471,9.865,4.129,-5.157,-3.282,-12.251,-6.897,2455788,0.0004487938,2.327756,5,-0.01307487,-0.007885999,-13.34167,-3.482657,4.911,1.0285624555261874,13.691353987097113,0.01307487,0.007885999,0.00281458916,0.0024972304600000004,13.34167,3.482657,3.0265768,3.5711585999999995
2393,4,2026-09-24T03:57:40.525+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24489,2.03,0.471,9.767,4.089,-3.972,-3.791,-12.128,-6.63,2455888,0.003333895,0.5594784,5,-0.06210899,-0.001250284,-9.485666,-9.314726,5.011,1.0183745564961437,13.313033050360838,0.06210899,0.001250284,0.00254531016,0.0025966057599999997,9.485666,9.314726,2.5930152800000004,3.35571334
2394,4,2026-09-24T03:57:40.625+00:00,normal-walking-slower,Trial 2: normal activity on board like trial 1 but walking slower. grandma moving slowly,24490,1.991,0.559,9.718,4.089,-3.171,-3.158,-10.933,-5.754,2455988,0.003910958,0.8234387,5,-0.124218,0.003943037,-2.685999,-8.872809,5.111,1.0131489256895612,11.813496264865876,0.124218,0.003943037,0.00265430476,0.0028274178599999996,2.685999,8.872809,1.9736952200000002,3.13394571
